127.0.0.1 - - [31/Dec/2015:15:10:45 +0800] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [31/Dec/2015:15:10:48 +0800] "GET /bpms/index.jsp HTTP/1.1" 302 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/login.jsp HTTP/1.1" 200 5096
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/css/icon.css HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/css/tipsy.css HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/css/zice.style.css HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/js/jquery.cookie.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/css/buttons.css HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/js/xheditor/jquery-1.8.0.min.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/js/iphone.check.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/js/jquery.md5.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/js/jquery.tipsy.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/js/jquery-jrumble.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:49 +0800] "GET /bpms/js/login.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:50 +0800] "GET /bpms/extend/toplogo-jeecg.png HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:50 +0800] "GET /bpms/extend/loader_green.gif HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:50 +0800] "GET /bpms/extend/user_.png HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:50 +0800] "GET /bpms/extend/pass_.png HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:50 +0800] "GET /bpms/extend/shadowForm.png HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:50 +0800] "GET /bpms/extend/pick_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:50 +0800] "GET /bpms/extend/top_bgrepeat.jpg HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:58 +0800] "POST /bpms/systemAction!load.action HTTP/1.1" 200 38
127.0.0.1 - - [31/Dec/2015:15:10:59 +0800] "GET /bpms/index.jsp HTTP/1.1" 200 15051
127.0.0.1 - - [31/Dec/2015:15:10:59 +0800] "GET /bpms/js/validate.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:59 +0800] "GET /bpms/js/common.js HTTP/1.1" 304 -
127.0.0.1 - - [31/Dec/2015:15:10:59 +0800] "POST /bpms/layout/south.jsp HTTP/1.1" 200 128
127.0.0.1 - - [31/Dec/2015:15:10:59 +0800] "POST /bpms/layout/north.jsp HTTP/1.1" 200 4740
127.0.0.1 - - [31/Dec/2015:15:10:59 +0800] "POST /bpms/layout/center.jsp HTTP/1.1" 200 6341
127.0.0.1 - - [31/Dec/2015:15:10:59 +0800] "GET /bpms/systemAction!findAllFunctionList.action HTTP/1.1" 200 1832
127.0.0.1 - - [31/Dec/2015:15:10:59 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:00 +0800] "GET /bpms/layout/portal.jsp HTTP/1.1" 200 11261
127.0.0.1 - - [31/Dec/2015:15:11:00 +0800] "GET /bpms/message HTTP/1.1" 101 -
127.0.0.1 - - [31/Dec/2015:15:11:00 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:00 +0800] "POST /bpms/investRedeem/investRedeemAction!findInvestUnclaimedAndClaimedTaskCount.action HTTP/1.1" 200 41
127.0.0.1 - - [31/Dec/2015:15:11:00 +0800] "POST /bpms/investApply/investApplyAction!findInvestUnclaimedAndClaimedTaskCount.action HTTP/1.1" 200 41
127.0.0.1 - - [31/Dec/2015:15:11:00 +0800] "GET /favicon.ico HTTP/1.1" 404 973
127.0.0.1 - - [31/Dec/2015:15:11:03 +0800] "GET /bpms/jsp/investRedeem/investRedeemMain.jsp HTTP/1.1" 200 24009
127.0.0.1 - - [31/Dec/2015:15:11:03 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:03 +0800] "POST /bpms/investRedeem/investRedeemAction!findInvestRedeemList.action HTTP/1.1" 200 5257
127.0.0.1 - - [31/Dec/2015:15:11:05 +0800] "GET /bpms/jsp/investApply/daiBanTasksMainForm.jsp HTTP/1.1" 200 11375
127.0.0.1 - - [31/Dec/2015:15:11:05 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:06 +0800] "POST /bpms/investApply/investApplyAction!findAllUnclaimedTaskList.action HTTP/1.1" 200 21
127.0.0.1 - - [31/Dec/2015:15:11:06 +0800] "GET /bpms/jsp/investApply/investApplyMain.jsp HTTP/1.1" 200 25619
127.0.0.1 - - [31/Dec/2015:15:11:07 +0800] "POST /bpms/common/commonAction!getAreaDicText.action HTTP/1.1" 200 1234
127.0.0.1 - - [31/Dec/2015:15:11:07 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 142
127.0.0.1 - - [31/Dec/2015:15:11:07 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 53
127.0.0.1 - - [31/Dec/2015:15:11:07 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 245
127.0.0.1 - - [31/Dec/2015:15:11:07 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 209
127.0.0.1 - - [31/Dec/2015:15:11:07 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:07 +0800] "POST /bpms/investApply/investApplyAction!findInvestApplyList.action HTTP/1.1" 200 21
127.0.0.1 - - [31/Dec/2015:15:11:09 +0800] "GET /bpms/jsp/investApply/daiBanTasksMainForm.jsp HTTP/1.1" 200 11375
127.0.0.1 - - [31/Dec/2015:15:11:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:09 +0800] "POST /bpms/investApply/investApplyAction!findAllUnclaimedTaskList.action HTTP/1.1" 200 21
127.0.0.1 - - [31/Dec/2015:15:11:10 +0800] "GET /bpms/jsp/investApply/shouLiTaskMainForm.jsp HTTP/1.1" 200 15335
127.0.0.1 - - [31/Dec/2015:15:11:10 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:10 +0800] "POST /bpms/investApply/investApplyAction!findAllClaimedTask.action HTTP/1.1" 200 21
127.0.0.1 - - [31/Dec/2015:15:11:10 +0800] "GET /bpms/jsp/investRedeem/investRedeemMain.jsp HTTP/1.1" 200 24009
127.0.0.1 - - [31/Dec/2015:15:11:10 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:11 +0800] "POST /bpms/investRedeem/investRedeemAction!findInvestRedeemList.action HTTP/1.1" 200 5257
127.0.0.1 - - [31/Dec/2015:15:11:12 +0800] "GET /bpms/jsp/investApply/investApplyMain.jsp HTTP/1.1" 200 25619
127.0.0.1 - - [31/Dec/2015:15:11:12 +0800] "POST /bpms/common/commonAction!getAreaDicText.action HTTP/1.1" 200 1234
127.0.0.1 - - [31/Dec/2015:15:11:13 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 142
127.0.0.1 - - [31/Dec/2015:15:11:13 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 53
127.0.0.1 - - [31/Dec/2015:15:11:13 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 245
127.0.0.1 - - [31/Dec/2015:15:11:13 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 209
127.0.0.1 - - [31/Dec/2015:15:11:13 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:13 +0800] "POST /bpms/investApply/investApplyAction!findInvestApplyList.action HTTP/1.1" 200 21
127.0.0.1 - - [31/Dec/2015:15:11:15 +0800] "GET /bpms/jsp/investApply/daiBanTasksMainForm.jsp HTTP/1.1" 200 11375
127.0.0.1 - - [31/Dec/2015:15:11:16 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:16 +0800] "POST /bpms/investApply/investApplyAction!findAllUnclaimedTaskList.action HTTP/1.1" 200 21
127.0.0.1 - - [31/Dec/2015:15:11:16 +0800] "GET /bpms/jsp/investApply/shouLiTaskMainForm.jsp HTTP/1.1" 200 15335
127.0.0.1 - - [31/Dec/2015:15:11:16 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:16 +0800] "POST /bpms/investApply/investApplyAction!findAllClaimedTask.action HTTP/1.1" 200 21
127.0.0.1 - - [31/Dec/2015:15:11:17 +0800] "GET /bpms/jsp/investApply/daiBanTasksMainForm.jsp HTTP/1.1" 200 11375
127.0.0.1 - - [31/Dec/2015:15:11:17 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
127.0.0.1 - - [31/Dec/2015:15:11:17 +0800] "POST /bpms/investApply/investApplyAction!findAllUnclaimedTaskList.action HTTP/1.1" 200 21
127.0.0.1 - - [31/Dec/2015:15:11:17 +0800] "GET /bpms/jsp/investproducts/InvestProductsMain.jsp HTTP/1.1" 200 16959
127.0.0.1 - - [31/Dec/2015:15:11:18 +0800] "POST /bpms/common/commonAction!findTextArr.action HTTP/1.1" 200 71
127.0.0.1 - - [31/Dec/2015:15:11:18 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 993
