127.0.0.1 - - [23/Jul/2015:09:14:12 +0800] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [23/Jul/2015:09:14:25 +0800] "GET /bpms/index.jsp HTTP/1.1" 302 -
127.0.0.1 - - [23/Jul/2015:09:14:25 +0800] "GET /bpms/login.jsp HTTP/1.1" 200 4911
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/user_.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/pick_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/pass_.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/code.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/shadowForm.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/top_bgrepeat.jpg HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/off.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/slider_left.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/slider_right.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/slider_center.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/extend/on.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /bpms/Kaptcha.jpg HTTP/1.1" 200 1421
127.0.0.1 - - [23/Jul/2015:09:14:26 +0800] "GET /extend/iconkey.ico HTTP/1.1" 404 987
127.0.0.1 - - [23/Jul/2015:09:18:52 +0800] "GET /bpms/extend/preloader.gif HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:53 +0800] "POST /bpms/systemAction!load.action HTTP/1.1" 200 38
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/index.jsp HTTP/1.1" 200 11553
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/js/validate.js HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "POST /bpms/layout/north.jsp HTTP/1.1" 200 2266
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/metro/images/blank.gif HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/metro/images/loading.gif HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "POST /bpms/layout/south.jsp HTTP/1.1" 200 128
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "POST /bpms/layout/center.jsp HTTP/1.1" 200 6330
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/metro/images/layout_arrows.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/systemAction!findAllFunctionList.action HTTP/1.1" 200 1688
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/metro/images/menu_arrows.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/icons/logout.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/icons/home.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/icons/help.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/icons/reload.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/icons/color.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Jul/2015:09:18:54 +0800] "GET /bpms/themes/icons/cancel.png HTTP/1.1" 304 -
