127.0.0.1 - - [23/Oct/2015:09:09:25 +0800] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/extend/shadowForm.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/extend/code.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/extend/top_bgrepeat.jpg HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/extend/slider_left.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/extend/slider_center.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/extend/slider_right.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/extend/on.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/extend/off.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:05 +0800] "GET /bpms/Kaptcha.jpg HTTP/1.1" 200 1502
127.0.0.1 - - [23/Oct/2015:09:11:14 +0800] "POST /bpms/systemAction!load.action HTTP/1.1" 200 38
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/index.jsp HTTP/1.1" 200 12888
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/js/common.js HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/js/validate.js HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "POST /bpms/layout/north.jsp HTTP/1.1" 200 4731
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/metro/images/blank.gif HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/metro/images/layout_arrows.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "POST /bpms/layout/south.jsp HTTP/1.1" 200 128
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "POST /bpms/layout/center.jsp HTTP/1.1" 200 6341
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/metro/images/loading.gif HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/metro/images/menu_arrows.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/icons/help.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/systemAction!findAllFunctionList.action HTTP/1.1" 200 4334
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/icons/logout.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/layout/portal.jsp HTTP/1.1" 200 9656
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/icons/home.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/icons/color.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/icons/cancel.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/icons/reload.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:15 +0800] "GET /bpms/themes/metro/images/tabs_icons.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:16 +0800] "GET /bpms/themes/metro/images/tree_icons.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:16 +0800] "GET /bpms/message HTTP/1.1" 101 -
127.0.0.1 - - [23/Oct/2015:09:11:16 +0800] "GET /bpms/themes/icons/save.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:16 +0800] "GET /bpms/themes/metro/images/panel_tools.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:16 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:16 +0800] "POST /bpms/investOrder/investOrderAction!findInvestTaskCount.action HTTP/1.1" 200 41
127.0.0.1 - - [23/Oct/2015:09:11:16 +0800] "POST /bpms/loanOrder/loanOrderAction!findLoanTaskCount.action HTTP/1.1" 200 41
127.0.0.1 - - [23/Oct/2015:09:11:16 +0800] "GET /favicon.ico HTTP/1.1" 404 973
127.0.0.1 - - [23/Oct/2015:09:11:19 +0800] "GET /bpms/Kaptcha.jpg HTTP/1.1" 200 1380
127.0.0.1 - - [23/Oct/2015:09:11:27 +0800] "POST /bpms/systemAction!load.action HTTP/1.1" 200 38
127.0.0.1 - - [23/Oct/2015:09:11:28 +0800] "GET /bpms/index.jsp HTTP/1.1" 200 12888
127.0.0.1 - - [23/Oct/2015:09:11:28 +0800] "POST /bpms/layout/north.jsp HTTP/1.1" 200 4732
127.0.0.1 - - [23/Oct/2015:09:11:28 +0800] "POST /bpms/layout/south.jsp HTTP/1.1" 200 128
127.0.0.1 - - [23/Oct/2015:09:11:28 +0800] "POST /bpms/layout/center.jsp HTTP/1.1" 200 6341
127.0.0.1 - - [23/Oct/2015:09:11:28 +0800] "GET /bpms/systemAction!findAllFunctionList.action HTTP/1.1" 200 682
127.0.0.1 - - [23/Oct/2015:09:11:28 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:29 +0800] "GET /bpms/layout/portal.jsp HTTP/1.1" 200 9656
127.0.0.1 - - [23/Oct/2015:09:11:29 +0800] "GET /bpms/layout/portal.jsp HTTP/1.1" 200 9656
127.0.0.1 - - [23/Oct/2015:09:11:29 +0800] "GET /bpms/message HTTP/1.1" 101 -
127.0.0.1 - - [23/Oct/2015:09:11:29 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:29 +0800] "POST /bpms/loanOrder/loanOrderAction!findLoanTaskCount.action HTTP/1.1" 200 41
127.0.0.1 - - [23/Oct/2015:09:11:31 +0800] "GET /bpms/themes/icons/mini_refresh.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:31 +0800] "GET /bpms/jsp/loanOrder/taskClaimMain.jsp HTTP/1.1" 200 13990
127.0.0.1 - - [23/Oct/2015:09:11:31 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:31 +0800] "GET /bpms/themes/metro/images/pagination_icons.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:31 +0800] "POST /bpms/loanOrder/loanOrderAction!findAllClaimTask.action HTTP/1.1" 200 4682
127.0.0.1 - - [23/Oct/2015:09:11:34 +0800] "GET /bpms/jsp/loanOrder/taskUnClaimMain.jsp HTTP/1.1" 200 10691
127.0.0.1 - - [23/Oct/2015:09:11:34 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:34 +0800] "POST /bpms/loanOrder/loanOrderAction!findAllUnClaimTask.action HTTP/1.1" 200 2867
127.0.0.1 - - [23/Oct/2015:09:11:37 +0800] "POST /bpms/loanOrder/loanOrderAction!saveClaimTask.action HTTP/1.1" 200 66
127.0.0.1 - - [23/Oct/2015:09:11:37 +0800] "POST /bpms/loanOrder/loanOrderAction!findAllUnClaimTask.action HTTP/1.1" 200 1919
127.0.0.1 - - [23/Oct/2015:09:11:42 +0800] "POST /bpms/loanOrder/loanOrderAction!saveClaimTask.action HTTP/1.1" 200 66
127.0.0.1 - - [23/Oct/2015:09:11:42 +0800] "POST /bpms/loanOrder/loanOrderAction!findAllUnClaimTask.action HTTP/1.1" 200 968
127.0.0.1 - - [23/Oct/2015:09:11:43 +0800] "POST /bpms/loanOrder/loanOrderAction!saveClaimTask.action HTTP/1.1" 200 66
127.0.0.1 - - [23/Oct/2015:09:11:43 +0800] "POST /bpms/loanOrder/loanOrderAction!findAllUnClaimTask.action HTTP/1.1" 200 21
127.0.0.1 - - [23/Oct/2015:09:11:44 +0800] "GET /bpms/jsp/loanOrder/taskClaimMain.jsp HTTP/1.1" 200 13990
127.0.0.1 - - [23/Oct/2015:09:11:44 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:45 +0800] "POST /bpms/loanOrder/loanOrderAction!findAllClaimTask.action HTTP/1.1" 200 7529
127.0.0.1 - - [23/Oct/2015:09:11:53 +0800] "POST /bpms/loanOrder/loanOrderAction!findTaskFormKeyByTaskId.action HTTP/1.1" 200 26
127.0.0.1 - - [23/Oct/2015:09:11:53 +0800] "POST /bpms/jsp/loanOrder/taskInitialAuditForm.jsp HTTP/1.1" 200 6980
127.0.0.1 - - [23/Oct/2015:09:11:53 +0800] "GET /bpms/themes/metro/images/combo_arrow.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:53 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:53 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:11:53 +0800] "GET /bpms/themes/metro/images/accordion_arrows.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:53 +0800] "GET /bpms/themes/icons/cstbase.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:11:53 +0800] "POST /bpms/loanOrderHis/loanOrderHisAction!findAllLoanOrderHis.action HTTP/1.1" 200 398
127.0.0.1 - - [23/Oct/2015:09:22:28 +0800] "POST /bpms/jsp/loanOrder/auditInfoRecordTbs.jsp?t=Fri%20Oct%2023%202015%2009:22:28%20GMT+0800%20(%E4%B8%AD%E5%9B%BD%E6%A0%87%E5%87%86%E6%97%B6%E9%97%B4) HTTP/1.1" 200 40596
127.0.0.1 - - [23/Oct/2015:09:22:28 +0800] "POST /bpms/contacts/contactsAction!findContactsByOid.action HTTP/1.1" 200 574
127.0.0.1 - - [23/Oct/2015:09:22:28 +0800] "POST /bpms/company/companyAction!findCompanyByLoanerId.action HTTP/1.1" 200 782
127.0.0.1 - - [23/Oct/2015:09:22:29 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!findAIRByOid.action HTTP/1.1" 200 2
127.0.0.1 - - [23/Oct/2015:09:22:33 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 284
127.0.0.1 - - [23/Oct/2015:09:22:36 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 325
127.0.0.1 - - [23/Oct/2015:09:22:37 +0800] "GET /bpms/jsp/loanOrder/loanOrderAttachmentForm.jsp?loanOrderId=2c928aad508d332901508d3ac9da001c&attType=att_identity&auditId=2c928aad50923e280150924a55260001 HTTP/1.1" 200 24250
127.0.0.1 - - [23/Oct/2015:09:22:50 +0800] "POST /bpms/attachment/attachmentAction!saveAttachment.action HTTP/1.1" 500 86
127.0.0.1 - - [23/Oct/2015:09:22:51 +0800] "POST /bpms/attachment/attachmentAction!saveAttachment.action HTTP/1.1" 500 86
127.0.0.1 - - [23/Oct/2015:09:22:51 +0800] "POST /bpms/attachment/attachmentAction!saveAttachment.action HTTP/1.1" 500 86
127.0.0.1 - - [23/Oct/2015:09:22:52 +0800] "POST /bpms/attachment/attachmentAction!saveAttachment.action HTTP/1.1" 500 86
127.0.0.1 - - [23/Oct/2015:09:23:00 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 307
127.0.0.1 - - [23/Oct/2015:09:23:02 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 330
127.0.0.1 - - [23/Oct/2015:09:23:05 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 310
127.0.0.1 - - [23/Oct/2015:09:23:07 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 311
127.0.0.1 - - [23/Oct/2015:09:23:12 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 327
127.0.0.1 - - [23/Oct/2015:09:23:14 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 324
127.0.0.1 - - [23/Oct/2015:09:23:17 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 327
127.0.0.1 - - [23/Oct/2015:09:23:20 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 328
127.0.0.1 - - [23/Oct/2015:09:23:22 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 325
127.0.0.1 - - [23/Oct/2015:09:23:26 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 312
127.0.0.1 - - [23/Oct/2015:09:23:29 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 313
127.0.0.1 - - [23/Oct/2015:09:23:36 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 329
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/jsp/loanOrder/applicationReportTbs.jsp?t=Fri%20Oct%2023%202015%2009:23:39%20GMT+0800%20(%E4%B8%AD%E5%9B%BD%E6%A0%87%E5%87%86%E6%97%B6%E9%97%B4) HTTP/1.1" 200 37218
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "GET /bpms/creditAuditReport/creditAuditReportAction!findCreditAuditReportByLoanOrderId.action?loanOrderId=2c928aad508d332901508d3ac9da001c HTTP/1.1" 200 141
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=repay_method HTTP/1.1" 200 118
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=law_query_status HTTP/1.1" 200 71
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=com_credit_status HTTP/1.1" 200 71
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=is_local_resident HTTP/1.1" 200 53
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=marriage_type HTTP/1.1" 200 59
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=com_oper_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=credit_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=phone_check_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=visit_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=qulification_status HTTP/1.1" 200 156
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=repay_method HTTP/1.1" 200 118
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=law_query_status HTTP/1.1" 200 71
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=com_credit_status HTTP/1.1" 200 71
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=com_oper_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=marriage_type HTTP/1.1" 200 59
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=is_local_resident HTTP/1.1" 200 53
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=credit_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=phone_check_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=visit_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:23:39 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=qulification_status HTTP/1.1" 200 156
127.0.0.1 - - [23/Oct/2015:09:23:49 +0800] "POST /bpms/loansDetails/loansDetailsAction!saveLoanDetails.action HTTP/1.1" 200 331
127.0.0.1 - - [23/Oct/2015:09:23:50 +0800] "POST /bpms/creditAuditReport/creditAuditReportAction!saveCreditAuditReport.action HTTP/1.1" 200 578
127.0.0.1 - - [23/Oct/2015:09:24:10 +0800] "POST /bpms/creditCardsDetails/creditCardsDetailsAction!saveCreditCardsDetails.action HTTP/1.1" 200 392
127.0.0.1 - - [23/Oct/2015:09:24:15 +0800] "POST /bpms/creditInvestigation/creditInvestigationAction!saveCreditInvestigation.action HTTP/1.1" 200 292
127.0.0.1 - - [23/Oct/2015:09:24:19 +0800] "POST /bpms/creditInvestigation/creditInvestigationAction!saveCreditInvestigation.action HTTP/1.1" 200 292
127.0.0.1 - - [23/Oct/2015:09:24:30 +0800] "POST /bpms/accountsJournal/accountsJournalAction!saveAccountsJournal.action HTTP/1.1" 200 470
127.0.0.1 - - [23/Oct/2015:09:24:40 +0800] "POST /bpms/accountsJournal/accountsJournalAction!saveAccountsJournal.action HTTP/1.1" 200 472
127.0.0.1 - - [23/Oct/2015:09:24:47 +0800] "POST /bpms/assets/assetsAction!saveAssets.action HTTP/1.1" 200 183
127.0.0.1 - - [23/Oct/2015:09:24:48 +0800] "GET /bpms/themes/metro/images/datebox_arrow.png HTTP/1.1" 304 -
127.0.0.1 - - [23/Oct/2015:09:25:09 +0800] "POST /bpms/firstAuditReport/firstAuditReportAction!saveFirstAuditReport.action HTTP/1.1" 200 521
127.0.0.1 - - [23/Oct/2015:09:25:14 +0800] "POST /bpms/loanOrder/loanOrderAction!submitTask.action HTTP/1.1" 200 66
127.0.0.1 - - [23/Oct/2015:09:25:14 +0800] "POST /bpms/loanOrder/loanOrderAction!findAllClaimTask.action HTTP/1.1" 200 6578
127.0.0.1 - - [23/Oct/2015:09:25:19 +0800] "POST /bpms/loanOrder/loanOrderAction!findTaskFormKeyByTaskId.action HTTP/1.1" 200 26
127.0.0.1 - - [23/Oct/2015:09:25:19 +0800] "POST /bpms/jsp/loanOrder/taskInitialAuditForm.jsp HTTP/1.1" 200 6980
127.0.0.1 - - [23/Oct/2015:09:25:19 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:25:19 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=attachment_type HTTP/1.1" 200 895
127.0.0.1 - - [23/Oct/2015:09:25:19 +0800] "POST /bpms/loanOrderHis/loanOrderHisAction!findAllLoanOrderHis.action HTTP/1.1" 200 395
127.0.0.1 - - [23/Oct/2015:09:25:22 +0800] "POST /bpms/jsp/loanOrder/auditInfoRecordTbs.jsp?t=Fri%20Oct%2023%202015%2009:25:22%20GMT+0800%20(%E4%B8%AD%E5%9B%BD%E6%A0%87%E5%87%86%E6%97%B6%E9%97%B4) HTTP/1.1" 200 40596
127.0.0.1 - - [23/Oct/2015:09:25:22 +0800] "POST /bpms/contacts/contactsAction!findContactsByOid.action HTTP/1.1" 200 574
127.0.0.1 - - [23/Oct/2015:09:25:22 +0800] "POST /bpms/company/companyAction!findCompanyByLoanerId.action HTTP/1.1" 200 782
127.0.0.1 - - [23/Oct/2015:09:25:22 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!findAIRByOid.action HTTP/1.1" 200 2
127.0.0.1 - - [23/Oct/2015:09:25:25 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 267
127.0.0.1 - - [23/Oct/2015:09:25:28 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 310
127.0.0.1 - - [23/Oct/2015:09:25:31 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 299
127.0.0.1 - - [23/Oct/2015:09:25:33 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 318
127.0.0.1 - - [23/Oct/2015:09:25:36 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 298
127.0.0.1 - - [23/Oct/2015:09:25:39 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 301
127.0.0.1 - - [23/Oct/2015:09:25:45 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 312
127.0.0.1 - - [23/Oct/2015:09:25:47 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 312
127.0.0.1 - - [23/Oct/2015:09:25:50 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 322
127.0.0.1 - - [23/Oct/2015:09:25:53 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 319
127.0.0.1 - - [23/Oct/2015:09:25:56 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 324
127.0.0.1 - - [23/Oct/2015:09:25:59 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 302
127.0.0.1 - - [23/Oct/2015:09:26:01 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 303
127.0.0.1 - - [23/Oct/2015:09:26:06 +0800] "POST /bpms/auditInfoRecord/auditInfoRecordAction!saveAuditInfoRecord.action HTTP/1.1" 200 317
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/jsp/loanOrder/applicationReportTbs.jsp?t=Fri%20Oct%2023%202015%2009:26:09%20GMT+0800%20(%E4%B8%AD%E5%9B%BD%E6%A0%87%E5%87%86%E6%97%B6%E9%97%B4) HTTP/1.1" 200 37218
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "GET /bpms/creditAuditReport/creditAuditReportAction!findCreditAuditReportByLoanOrderId.action?loanOrderId=2c928aad508d332901508d392d260002 HTTP/1.1" 200 141
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=repay_method HTTP/1.1" 200 118
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=law_query_status HTTP/1.1" 200 71
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=com_credit_status HTTP/1.1" 200 71
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=is_local_resident HTTP/1.1" 200 53
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=marriage_type HTTP/1.1" 200 59
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=com_oper_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=credit_status HTTP/1.1" 200 117
127.0.0.1 - - [23/Oct/2015:09:26:09 +0800] "POST /bpms/common/commonAction!findTextArr.action?codeMyid=phone_check_status HTTP/1.1" 200 117
